session_code,title,url,abstract,date_time,location,files,replay_url,speaker_name,speaker_title_org
,"Building AI Agents With Multimodal Models
 [DLIW73633]",https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1730224902976001qOCv,"Just like how humans have multiple senses to perceive the world around them, more and more computer sensors are being developed to capture a wide variety of data. In the health industry, computed tomography (CT) scans provide a 3D representation to detect potentially dangerous abnormalities. In the robotics industry, lidars help robots see depth and navigate their complex environments. In this course, learners will develop neural network agents that can reason using many different data types by exploring multiple fusion techniques.
You’ll learn about:

Different data types and how to make them ready for neural networks.
Model fusion, and the differences between early, late, and intermediate fusion.
PDF extraction using OCR.
The difference between modality and agent orchestration.
Customization of NVIDIA AI Blueprints for video search and summarization.

Upon completion, you'll be able to orchestrate several multimodal agents into an application.

Prerequisite(s):

Basic understanding of Python, including classes, objects, and decorators.
Basic understanding of neural networks, such as image convolution and sequential models.


Certificate: Upon successful completion of the assessment, you’ll receive an NVIDIA certificate to recognize your subject matter competency and support your professional career growth.",9:00 AM - 5:00 PM PDT,,,,Mark Moyou,Mark Moyou
,Building an In-House Accelerated Computing Platform to Power AI and Data Analytics  [S72977],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727951336646001arp1,"Adyen's internal accelerated computing platform is built and administrated in-house on our private cloud, just like the remainder of our infrastructure. Get a sense of why and how we built this, what design decisions were made from a platform perspective, and the value unlocked so far for machine learning, generative AI, and analytics.",10:00 AM - 10:40 AM PDT,,,,Omar Hommos,Omar Hommos
,Building an In-House Accelerated Computing Platform to Power AI and Data Analytics  [S72977],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727951336646001arp1,"Adyen's internal accelerated computing platform is built and administrated in-house on our private cloud, just like the remainder of our infrastructure. Get a sense of why and how we built this, what design decisions were made from a platform perspective, and the value unlocked so far for machine learning, generative AI, and analytics.",10:00 AM - 10:40 AM PDT,,,,Clebson Barbosa,Clebson Barbosa
,Building an Optimized AI Platform for the Banking Industry [S72735],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727774182499001gH4y,"Within BNP Paribas Group, AI has been integrated into processes and tools since 2016. The progressive use of this technology, and data management, are now at the heart of the Bank's 2025 strategic plan.  However, enhanced computation capabilities and cloud evolutions encompass multiple transformative dimensions. 
 
Join us to learn how BNP Paribas balances technological innovation, regulatory compliance, and resource optimization to build a hybrid AI platform to deliver the group AI strategy.  We will highlight our approach to enabling key capabilities for the bank including AI-augmented applications, seamless human-AI interaction in business processes, and unified data/AI governance.
Important: Near capacity, highly suggest arriving early. Attendees are let in on a first-come, first-served basis.",3:00 PM - 3:40 PM PDT,,,,Jean-Michel Garcia,Jean-Michel Garcia
,Building an Optimized AI Platform for the Banking Industry [S72735],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727774182499001gH4y,"Within BNP Paribas Group, AI has been integrated into processes and tools since 2016. The progressive use of this technology, and data management, are now at the heart of the Bank's 2025 strategic plan.  However, enhanced computation capabilities and cloud evolutions encompass multiple transformative dimensions. 
 
Join us to learn how BNP Paribas balances technological innovation, regulatory compliance, and resource optimization to build a hybrid AI platform to deliver the group AI strategy.  We will highlight our approach to enabling key capabilities for the bank including AI-augmented applications, seamless human-AI interaction in business processes, and unified data/AI governance.
Important: Near capacity, highly suggest arriving early. Attendees are let in on a first-come, first-served basis.",3:00 PM - 3:40 PM PDT,,,,Emmanuel Salzard,Emmanuel Salzard
,Building a Scalable Enterprise Multi-Agent Platform for Financial Services   [S72854],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727890036000001U06V,"BlackRock's Aladdin® Copilot is an innovative generative AI tool that helps institutional investors instantly harness the power of BlackRock’s Aladdin investment management platform to make more-informed business decisions faster. As Aladdin Copilot's capabilities continue to expand, the Aladdin AI Engineering team has developed an enterprise, multi-agent platform that enables federated application development in a controlled and explainable environment that can scale with the needs of the organization. During this presentation, BlackRock will dive into the technical architecture of this multi-agent orchestration platform, including key design decisions made to reduce platform latency and support developer productivity. They will also discuss how they used NVIDIA NIM to optimize platform performance and future plans for agentic evaluation.
Important: Near capacity, highly suggest arriving early. Attendees are let in on a first-come, first-served basis.",3:00 PM - 3:40 PM PDT,,,javascript:void(),Pedro Vicente,Pedro Vicente
,Building a Scalable Enterprise Multi-Agent Platform for Financial Services   [S72854],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727890036000001U06V,"BlackRock's Aladdin® Copilot is an innovative generative AI tool that helps institutional investors instantly harness the power of BlackRock’s Aladdin investment management platform to make more-informed business decisions faster. As Aladdin Copilot's capabilities continue to expand, the Aladdin AI Engineering team has developed an enterprise, multi-agent platform that enables federated application development in a controlled and explainable environment that can scale with the needs of the organization. During this presentation, BlackRock will dive into the technical architecture of this multi-agent orchestration platform, including key design decisions made to reduce platform latency and support developer productivity. They will also discuss how they used NVIDIA NIM to optimize platform performance and future plans for agentic evaluation.
Important: Near capacity, highly suggest arriving early. Attendees are let in on a first-come, first-served basis.",3:00 PM - 3:40 PM PDT,,,javascript:void(),Shawn Simpson,Shawn Simpson
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Kalyan Vadrevu,Kalyan Vadrevu
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Dustin Franklin,Dustin Franklin
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,John Welsh,John Welsh
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Leela Karumbunathan,Leela Karumbunathan
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Suhas Hariharapura Sheshadri,Suhas Hariharapura Sheshadri
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Chitoku Yato,Chitoku Yato
,Building Edge and Robotics Applications with Generative AI on NVIDIA Jetson [CWE72628],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727539100332001Ufpu,"Generative AI is transforming robotics and edge applications. We’re enabling large language models (LLMs), vision language models (VLMs), vision transformers (ViTs), and stable diffusion models to run efficiently on energy-efficient NVIDIA Jetson devices, with multi-modal VLMs like VILA accelerating development.

Bring your questions and join this interactive session with NVIDIA experts to get direct help with your use cases and learn more about the practical aspects of using generative AI for your robotics and edge applications.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",11:00 AM - 11:50 AM PDT,,,,Bhanu Pisupati,Bhanu Pisupati
,Building Enterprise AI: From Innovation to Production With LTIMindtree's Gen AI Platform Powered by NVIDIA AI Solutions (Presented by LTIMindtree) [EXS74061],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734080220634001MeNV,"Explore how AI platforms tackle last-mile challenges in enterprise data and content integration, scaling effortlessly for a larger end-user base while ensuring robust governance and guardrails. Discover LTIM's Canvas.ai, an AI platform powered by NVIDIA's cutting-edge technologies like Nemo Guardrails and NIMS services, designed to create flexible, secure AI solutions that evolve with your business needs. This strategic collaboration not only accelerates time-to-market, but also reduces costs and enhances compliance, empowering your organization to achieve its AI goals with confidence. Learn how NVIDIA AI solutions provide a solid foundation for critical areas such as model hosting, serving on GPUs, and compliance guardrails. We'll deliver valuable insights into transforming your enterprise AI journey from innovation to production.",4:40 PM - 4:55 PM PDT,,,,DEEPAK KHOSLA,DEEPAK KHOSLA
,Building Enterprise Sovereign AI: The Future of Data Sovereignty and Secure AI Infrastructure — A Testimonial Journey (Presented by PNY Technologies) [S74196],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734358308818001danz,"This testimonial session will delve into the critical aspects of designing and deploying sovereign AI data centers, emphasizing the importance of national security, data governance, and technological independence in the age of rapid AI advancement. PNY have designed full AI training and inference stack from scratch handling the financial and investment aspects and providing technological expertise to ensure the data centers are optimized for AI and high-performance computing workloads, while also investing in the necessary energy infrastructure to power these facilities.",2:00 PM - 2:40 PM PDT,,,,David Chanial,David Chanial
,Building Enterprise Sovereign AI: The Future of Data Sovereignty and Secure AI Infrastructure — A Testimonial Journey (Presented by PNY Technologies) [S74196],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734358308818001danz,"This testimonial session will delve into the critical aspects of designing and deploying sovereign AI data centers, emphasizing the importance of national security, data governance, and technological independence in the age of rapid AI advancement. PNY have designed full AI training and inference stack from scratch handling the financial and investment aspects and providing technological expertise to ensure the data centers are optimized for AI and high-performance computing workloads, while also investing in the necessary energy infrastructure to power these facilities.",2:00 PM - 2:40 PM PDT,,,,Nicholas Dimotakis,Nicholas Dimotakis
,Building Enterprise Sovereign AI: The Future of Data Sovereignty and Secure AI Infrastructure — A Testimonial Journey (Presented by PNY Technologies) [S74196],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1734358308818001danz,"This testimonial session will delve into the critical aspects of designing and deploying sovereign AI data centers, emphasizing the importance of national security, data governance, and technological independence in the age of rapid AI advancement. PNY have designed full AI training and inference stack from scratch handling the financial and investment aspects and providing technological expertise to ensure the data centers are optimized for AI and high-performance computing workloads, while also investing in the necessary energy infrastructure to power these facilities.",2:00 PM - 2:40 PM PDT,,,,Taher Behbehani,Taher Behbehani
,Building Future-Ready AI With Agents and Data Flywheels: Insights From NVIDIA’s Enterprise Deployments [S72338],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726351695285001oe3G,"We’ll share insights, best practices, and lessons learned from building scalable, enterprise-ready AI solutions using AI agents and data flywheels. Drawing from our enterprise generative AI deployments, including chatbots, copilots, and ‘talk-to-your-data’ solutions, we’ll show how we implemented AI agents to orchestrate LLMs, APIs, and workflows for automating multi-step tasks, and data flywheels to drive continuous improvement of LLMs through user feedback. These architectural patterns are key to keeping enterprise AI solutions accurate, scalable, adaptable, and relevant in fast-paced business environments.",1:00 PM - 1:40 PM PDT,,,javascript:void(),Rama Akkiraju,Rama Akkiraju
,Building Future-Ready AI With Agents and Data Flywheels: Insights From NVIDIA’s Enterprise Deployments [S72338],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726351695285001oe3G,"We’ll share insights, best practices, and lessons learned from building scalable, enterprise-ready AI solutions using AI agents and data flywheels. Drawing from our enterprise generative AI deployments, including chatbots, copilots, and ‘talk-to-your-data’ solutions, we’ll show how we implemented AI agents to orchestrate LLMs, APIs, and workflows for automating multi-step tasks, and data flywheels to drive continuous improvement of LLMs through user feedback. These architectural patterns are key to keeping enterprise AI solutions accurate, scalable, adaptable, and relevant in fast-paced business environments.",1:00 PM - 1:40 PM PDT,,,javascript:void(),Santiago Pombo,Santiago Pombo
,Building Future-Ready AI With Agents and Data Flywheels: Insights From NVIDIA’s Enterprise Deployments [S72338],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726351695285001oe3G,"We’ll share insights, best practices, and lessons learned from building scalable, enterprise-ready AI solutions using AI agents and data flywheels. Drawing from our enterprise generative AI deployments, including chatbots, copilots, and ‘talk-to-your-data’ solutions, we’ll show how we implemented AI agents to orchestrate LLMs, APIs, and workflows for automating multi-step tasks, and data flywheels to drive continuous improvement of LLMs through user feedback. These architectural patterns are key to keeping enterprise AI solutions accurate, scalable, adaptable, and relevant in fast-paced business environments.",1:00 PM - 1:40 PM PDT,,,javascript:void(),Aaditya Shukla,Aaditya Shukla
,Building Generative AI for a Billion Indian Voices [S73151],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727994624812001o2xP,"We'll discuss building domain-specific generative AI solutions that are voice-first and cost effective. We'll dive deep into how we build our Multilingual IndicASR, IndicLLM, and IndicTTS using NVIDIA NeMo framework. Furthermore, we'll explore new techniques to deploy these speech AI models using NVIDIA RIVA framework and TensorRT-LLM for serving the LLM models with FP8 on H100 GPU Infrastructure to achieve the lowest cost of ownership. We'll also address key research challenges in building state-of-the-art multilingual automatic speech recognition, LLM, and text-to-speech models, ensuring our voice-to-voice generative AI stack delivers real-time performance.",10:00 AM - 10:40 AM PDT,,,javascript:void(),Pratyush Kumar,Pratyush Kumar
,Building Generative AI for a Billion Indian Voices [S73151],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1727994624812001o2xP,"We'll discuss building domain-specific generative AI solutions that are voice-first and cost effective. We'll dive deep into how we build our Multilingual IndicASR, IndicLLM, and IndicTTS using NVIDIA NeMo framework. Furthermore, we'll explore new techniques to deploy these speech AI models using NVIDIA RIVA framework and TensorRT-LLM for serving the LLM models with FP8 on H100 GPU Infrastructure to achieve the lowest cost of ownership. We'll also address key research challenges in building state-of-the-art multilingual automatic speech recognition, LLM, and text-to-speech models, ensuring our voice-to-voice generative AI stack delivers real-time performance.",10:00 AM - 10:40 AM PDT,,,javascript:void(),Sunil Gupta,Sunil Gupta
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Teresa Conceicao,Teresa Conceicao
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Alex Qi,Alex Qi
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,James McKenna,James McKenna
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Adam Brasic,Adam Brasic
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Esther Lee,Esther Lee
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Florian Gantert,Florian Gantert
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Martin Karlsson,Martin Karlsson
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Alex Omar,Alex Omar
,Building Industrial Digital Twins for the Era of Physical AI [CWE73271],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728090020784001qiRI,"Want to learn how to get started building virtual facility digital twins with NVIDIA Omniverse, generative AI models, and NIM microservices for OpenUSD? Join this interactive support session with Omniverse technical product managers and solutions architects to get direct help and surface your questions, issues, and ideas specific to your use case.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Bhumin Pathak,Bhumin Pathak
,Building LLM Agent Applications for the Financial Services Industry [CWE73336],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728646195482001Aut5,"Join this session to discuss the end-to-end solution for building a large language model (LLM) agent that can handle complex scenarios like banking and quantitative trading. From the application pipeline, training to inference acceleration, learn about best practices for building an intelligent agent for financial services industry (FSI) customers using LLMs.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Hanyue He,Hanyue He
,Building LLM Agent Applications for the Financial Services Industry [CWE73336],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728646195482001Aut5,"Join this session to discuss the end-to-end solution for building a large language model (LLM) agent that can handle complex scenarios like banking and quantitative trading. From the application pipeline, training to inference acceleration, learn about best practices for building an intelligent agent for financial services industry (FSI) customers using LLMs.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Yongming Shi,Yongming Shi
,Building LLM Agent Applications for the Financial Services Industry [CWE73336],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728646195482001Aut5,"Join this session to discuss the end-to-end solution for building a large language model (LLM) agent that can handle complex scenarios like banking and quantitative trading. From the application pipeline, training to inference acceleration, learn about best practices for building an intelligent agent for financial services industry (FSI) customers using LLMs.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,David Williams,David Williams
,Building LLM Agent Applications for the Financial Services Industry [CWE73336],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728646195482001Aut5,"Join this session to discuss the end-to-end solution for building a large language model (LLM) agent that can handle complex scenarios like banking and quantitative trading. From the application pipeline, training to inference acceleration, learn about best practices for building an intelligent agent for financial services industry (FSI) customers using LLMs.
Important: Connect with the Experts sessions are interactive sessions that give you a unique opportunity to meet, in either a group or one-on-one setting, with the minds behind NVIDIA’s products and research to get your questions answered. Attendees can meet with experts on a first-come, first-served basis.",3:00 PM - 3:50 PM PDT,,,,Ran Zhang,Ran Zhang
,Building LLMs: Accelerating Pretraining of Foundational Models With FP8 Precision [S71921],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1726152813607001vnYK,"Delve into the transformative journey of Zoho's large language model (LLM) foundational model evolution. We’ll explore how our shift from the Fairseq framework to NVIDIA's cutting-edge NeMo framework significantly boosted our training performance and model quality. See how adopting FP8 precision significantly transforms pre-training performance and costs while retaining model quality. We'll also compare FP8 with BF16 precision and delve into the advanced techniques essential for achieving effective FP8 convergence. Discover how the integration of NVIDIA H100 GPUs, coupled with DGX OS, has streamlined our training processes, reducing time and enhancing throughput. We’ll share insights into the technical advancements and operational efficiencies achieved, and how these innovations have set a new benchmark in LLM pre-training.",9:00 AM - 9:40 AM PDT,,,,Harishankar G,Harishankar G
,Building RAG Agents With LLMs [DLIW73644],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1730224904394001q2FH,"Agents powered by large language models (LLMs) are quickly gaining popularity from both individuals and companies as people are finding new emerging capabilities and opportunities to greatly improve their productivity. An especially powerful recent development has been the popularization of retrieval-based LLM systems that can hold informed conversations by using tools, looking at documents, and planning their approaches. These systems are exciting to experiment with and offer unprecedented opportunities to make life easier, but also require many queries to large deep learning models and need to be implemented efficiently. This course will demonstrate how you can deploy an agent system in practice and scale up your system to meet the demands of your customers.
You’ll learn:

The components needed to create a simple RAG agent that considers the set of documents provided to it.
Organization techniques to structure your system in a modular way, so you can scale up the deployment from a web-hosted service to a dedicated GPU cluster.
Tracking schemes to evaluate your system's efficiency and quality of output.


Prerequisite(s):

Intermediate understanding of Python, LangChain comfort, and comfort with LLMs.
RAG 101/Prompt-Eng/LangChain recommended.

Certificate: Upon successful completion of the assessment, you’ll receive an NVIDIA certificate to recognize your subject matter competency and support your professional career growth.",1:00 AM - 9:00 AM PDT,Full-Day Workshop Room 10 (Virtual),,,Oleg Ovcharenko,Oleg Ovcharenko
,Building Scalable Data Flywheels for Continuously Improving AI Agents [S73280],https://register.nvidia.com/flow/nvidia/gtcs25/ap/page/catalog/session/1728264712947001JJrL,"Enterprises need a scalable, efficient, and modular solution for building data flywheels to capture the latest data to periodically train and improve the models that power AI agents. NVIDIA NeMo offers a complete solution for building these flywheels. NeMo enables enterprises to quickly and easily collect and process data, customize the generative AI models, evaluate the model's performance, and implement guardrails to ensure responsible and ethical use of the model. Learn about the ease of use, flexibility, and advanced techniques that will help you build your scalable solutions faster.",4:00 PM - 4:40 PM PDT,,,javascript:void(),Kostikey Mustakas,Kostikey Mustakas
